日期,大盘成长,大盘价值,小盘成长,小盘价值,中债-总财富(总值)指数
2019/8/14,3613.81,7184.2248,4060.2293,5055.8126,189.7436
2019/8/15,3622.5185,7202.5608,4085.6441,5056.8971,189.8113
2019/8/16,3646.6396,7216.7241,4113.1976,5069.5335,189.7646
2019/8/19,3738.2873,7328.8256,4240.1508,5212.4678,189.8764
2019/8/20,3745.08,7310.3185,4245.3562,5227.5869,189.8224
2019/8/21,3745.1937,7312.2232,4249.3645,5234.8305,189.6356
2019/8/22,3768.9879,7309.0862,4253.6074,5236.2414,189.6327
2019/8/23,3794.9138,7375.2212,4245.1151,5228.7344,189.5959
2019/8/26,3737.3324,7253.6905,4216.8107,5198.3199,189.7568
2019/8/27,3800.3604,7320.2867,4297.3155,5275.9529,189.7174
2019/8/28,3792.5982,7270.457,4281.0808,5250.4246,189.7026
2019/8/29,3784.956,7222.7391,4290.3198,5245.7734,189.7417
2019/8/30,3801.8429,7242.6923,4224.0643,5193.0033,189.5082
2019/9/2,3855.0048,7317.358,4340.868,5287.4053,189.4146
2019/9/3,3866.5791,7315.6441,4379.7921,5293.9414,189.4307
2019/9/4,3890.8927,7417.4705,4423.0535,5350.678,189.5822
2019/9/5,3933.04,7463.1207,4480.7141,5369.9438,189.9799
2019/9/6,3941.7205,7522.3175,4499.0166,5385.3368,190.0462
2019/9/9,3977.0999,7520.5948,4627.8758,5469.5305,190.0536
2019/9/10,3961.2,7481.6427,4608.3667,5469.5954,189.9498
2019/9/11,3912.8942,7491.3851,4588.5501,5453.082,189.9182
2019/9/12,3959.7702,7586.1025,4612.3024,5481.7795,189.6854
2019/9/16,3947.9082,7544.9223,4640.7224,5485.6425,189.6974
2019/9/17,3880.3006,7426.2799,4540.8073,5367.4026,189.6658
2019/9/18,3914.121,7437.0969,4535.2618,5371.8056,189.453
2019/9/19,3933.6456,7432.0132,4603.554,5386.0468,189.5148
2019/9/20,3944.3654,7437.9138,4619.5578,5384.5334,189.5361
2019/9/23,3895.6434,7351.0748,4577.0735,5317.8547,189.5946
2019/9/24,3915.6505,7348.7657,4585.6438,5325.5613,189.5179
2019/9/25,3876.3085,7314.7971,4492.5189,5253.0778,189.5256
2019/9/26,3838.5425,7338.5388,4355.0373,5192.1928,189.4068
2019/9/27,3867.1042,7321.0521,4393.8374,5202.7752,189.3332
2019/9/30,3828.6084,7273.2958,4330.3063,5164.0774,189.3877
2019/10/8,3848.8569,7356.7945,4322.7747,5189.5425,189.6894
2019/10/9,3829.5201,7389.1845,4358.524,5222.3964,189.7504
2019/10/10,3870.4164,7398.8955,4424.7227,5261.5617,189.6579
2019/10/11,3903.9388,7503.9189,4425.7051,5287.6902,189.5165
2019/10/14,3936.1819,7579.6078,4497.7932,5364.6898,189.4533
2019/10/15,3926.6273,7545.3537,4416.3469,5320.8925,189.4118
2019/10/16,3902.6788,7557.4023,4387.0722,5295.7085,189.4559
2019/10/17,3901.9141,7556.4597,4383.0543,5267.7241,189.528
2019/10/18,3859.9331,7442.3281,4324.4019,5190.3623,189.4091
2019/10/21,3864.3811,7487.916,4300.7154,5181.3092,189.196
2019/10/22,3891.7477,7495.5278,4354.0473,5218.0506,189.1718
2019/10/23,3869.901,7467.7891,4317.0862,5180.1633,189.2144
2019/10/24,3863.8165,7490.6849,4293.3246,5183.6293,189.2543
2019/10/25,3904.6626,7463.8886,4329.4492,5212.8856,189.1865
2019/10/28,3932.219,7460.1655,4425.8423,5267.7502,188.8341
2019/10/29,3931.4448,7437.2439,4348.9003,5205.5224,188.7344
2019/10/30,3909.9528,7411.7211,4312.2452,5158.4236,188.4188
2019/10/31,3908.3727,7413.7984,4285.0704,5132.0887,188.6014
2019/11/1,3990.0377,7593.7246,4320.5491,5182.1267,188.7607
2019/11/4,4018.3403,7643.6257,4360.3478,5195.4083,188.6685
2019/11/5,4049.0994,7686.4769,4379.321,5223.5647,189.0215
2019/11/6,4024.7734,7684.1285,4353.2333,5186.7659,189.1304
2019/11/7,4040.5963,7678.0272,4382.0024,5210.4817,189.0658
2019/11/8,4026.1701,7634.7557,4370.4409,5182.8478,189.0594
2019/11/11,3949.941,7498.0868,4265.1803,5062.8104,189.2739
2019/11/12,3943.2285,7485.0217,4279.1168,5068.823,189.3156
2019/11/13,3957.4349,7447.2182,4272.7688,5045.7008,189.4311
2019/11/14,3964.5981,7430.8803,4306.133,5054.0961,189.4043
2019/11/15,3924.9242,7410.8955,4267.6419,5001.4557,189.576
2019/11/18,3949.133,7478.8592,4284.7422,5032.7066,190.0214
2019/11/19,4007.8659,7516.6478,4382.6583,5104.8091,190.3276
2019/11/20,3968.1256,7428.5416,4354.3208,5067.4789,190.3862
2019/11/21,3946.4914,7384.4398,4356.9893,5071.3282,190.5
2019/11/22,3897.1778,7359.0847,4324.3271,5040.817,190.5474
2019/11/25,3915.7784,7492.7417,4307.7076,5108.7481,190.3742
2019/11/26,3946.919,7478.9087,4297.9177,5069.1216,190.4421
2019/11/27,3924.458,7439.3486,4310.3701,5066.969,190.4665
2019/11/28,3915.6872,7416.3582,4305.3881,5051.2494,190.5331
2019/11/29,3864.5812,7362.2477,4303.7435,5054.2782,190.6209
2019/12/2,3885.1255,7383.0071,4318.011,5064.8133,190.4907
2019/12/3,3898.6264,7427.7257,4345.9733,5082.3673,190.5851
2019/12/4,3912.6352,7412.906,4348.2565,5065.3807,190.7019
2019/12/5,3953.1581,7440.5615,4389.8135,5099.4409,190.7224
2019/12/6,3998.1743,7452.5758,4432.0104,5129.9868,190.7165
2019/12/9,3990.9756,7474.0518,4448.1625,5155.25,190.7186
2019/12/10,3996.9776,7469.3597,4473.9652,5150.5851,190.7855
2019/12/11,3975.4954,7502.4006,4452.9885,5141.0156,190.885
2019/12/12,3951.9985,7493.9321,4448.1794,5124.1017,190.9776
2019/12/13,4033.7463,7647.8225,4508.8836,5190.6854,190.9551
2019/12/16,4046.3514,7660.099,4597.3991,5249.655,190.9897
2019/12/17,4105.0141,7739.9887,4671.6045,5327.7576,190.8586
2019/12/18,4084.8295,7727.7589,4667.5337,5324.8839,190.8515
2019/12/19,4068.4308,7741.3638,4687.814,5357.905,190.9048
2019/12/20,4055.7558,7737.2646,4628.6338,5321.5819,191.2096
2019/12/23,4020.4229,7662.6112,4534.1727,5232.2632,191.4517
2019/12/24,4051.0294,7684.7086,4630.7124,5292.0442,191.6491
2019/12/25,4055.6594,7659.2341,4639.6652,5287.2511,191.78
2019/12/26,4075.9684,7734.4639,4675.1207,5331.522,191.9934
2019/12/27,4084.6379,7740.2601,4637.7672,5313.802,191.9921
2019/12/30,4149.0028,7810.0101,4676.1402,5387.6762,192.0245
2019/12/31,4172.0427,7824.2453,4694.3621,5419.27,192.0942
2020/1/2,4210.7348,7949.1048,4796.9321,5497.1349,191.9984
2020/1/3,4179.5719,7934.9212,4817.8328,5498.374,191.9473
2020/1/6,4156.2854,7859.2593,4891.4936,5530.896,192.0921
2020/1/7,4209.4466,7902.44,4977.3064,5604.86,192.102
2020/1/8,4183.5092,7826.2473,4910.8387,5525.3924,192.1796
2020/1/9,4264.796,7888.7281,4999.0105,5579.8911,192.2619
2020/1/10,4267.5781,7869.2199,4982.9511,5576.9294,192.4977
2020/1/13,4314.7822,7910.9445,5058.3621,5628.2151,192.5672
2020/1/14,4290.8107,7913.2914,5052.0929,5629.1622,192.4979
2020/1/15,4292.7828,7818.9682,5045.4336,5597.2087,192.525
2020/1/16,4282.3085,7769.2827,5037.3621,5563.8155,192.537
2020/1/17,4279.121,7786.4701,5019.9441,5541.656,192.6268
2020/1/20,4306.3907,7819.0018,5086.0823,5575.4191,192.9089
2020/1/21,4227.614,7667.6463,5023.6158,5499.8959,193.2291
2020/1/22,4254.4211,7674.3619,5079.0209,5514.616,193.3238
2020/1/23,4105.827,7467.6635,4923.5633,5341.6333,193.6574
2020/2/3,3791.5414,6936.5749,4497.3672,4849.2462,195.3855
2020/2/4,3937.5396,7114.0023,4602.7583,4922.3885,195.288
2020/2/5,4016.7351,7138.6241,4736.7064,5038.7941,195.2884
2020/2/6,4103.372,7215.3664,4889.4332,5161.6329,195.3508
2020/2/7,4084.6286,7185.7571,4930.2901,5173.3239,195.667
2020/2/10,4117.7026,7197.8639,4987.3578,5260.1606,195.9415
2020/2/11,4171.4187,7282.453,4961.7286,5243.7147,195.7664
2020/2/12,4195.1776,7298.3463,5071.6598,5308.9633,195.7546
2020/2/13,4159.883,7268.045,5013.5512,5244.4286,195.8016
2020/2/14,4177.7138,7319.0966,5028.6079,5261.6367,195.6572
2020/2/17,4256.9523,7428.6696,5186.459,5402.6044,195.4936
2020/2/18,4234.1625,7354.5096,5246.3799,5435.6273,195.6019
2020/2/19,4240.3234,7348.6825,5158.8777,5385.5561,195.5773
2020/2/20,4348.981,7460.0826,5229.5399,5479.5004,195.4507
2020/2/21,4359.1204,7419.9238,5311.5409,5522.0412,195.6818
2020/2/24,4341.096,7338.0762,5364.2794,5522.0073,195.9583
2020/2/25,4335.4357,7270.0479,5350.4198,5492.9112,195.9536
2020/2/26,4254.9007,7293.4728,5179.8343,5468.0785,196.0555
2020/2/27,4284.6902,7313.292,5196.8808,5472.1799,196.2751
2020/2/28,4122.5051,7133.9439,4917.8276,5264.8345,196.6047
2020/3/2,4254.4369,7349.3894,5106.3568,5494.5353,196.6273
2020/3/3,4296.4832,7347.7049,5175.2565,5546.8891,196.5916
2020/3/4,4315.5326,7407.7805,5183.6004,5606.5502,196.9829
2020/3/5,4440.0659,7558.4134,5252.6882,5710.5842,197.0009
2020/3/6,4371.8025,7419.1172,5232.5506,5677.602,197.4464
2020/3/9,4205.6555,7209.1072,5005.2912,5494.7667,198.6353
2020/3/10,4304.5396,7316.981,5121.7252,5580.7553,198.0183
2020/3/11,4246.5279,7231.7533,5044.0091,5518.5206,198.0149
2020/3/12,4129.3853,7128.205,4935.1476,5406.4666,197.9142
2020/3/13,4068.1182,6999.0172,4884.9446,5340.3285,197.5027
2020/3/16,3862.1043,6773.264,4640.6317,5161.5135,197.6074
2020/3/17,3828.5311,6736.8864,4647.4766,5156.1612,197.2979
2020/3/18,3770.5128,6603.7321,4568.9594,5060.3531,197.2179
2020/3/19,3715.2591,6422.0291,4580.748,5068.4186,197.1042
2020/3/20,3803.0666,6554.9979,4627.7682,5132.1497,197.3397
2020/3/23,3662.9756,6356.3225,4417.0678,4958.0586,197.7254
2020/3/24,3773.1071,6544.1412,4496.8246,5040.5115,197.8768
2020/3/25,3896.7954,6708.2408,4615.614,5144.1434,197.9939
2020/3/26,3872.3306,6679.0314,4580.5629,5107.3601,198.4107
2020/3/27,3887.5019,6711.1249,4541.4343,5119.3363,198.3813
2020/3/30,3847.3031,6674.0442,4437.7503,5051.6172,198.4796
2020/3/31,3910.6606,6634.5017,4440.0473,5061.7977,198.8422
2020/4/1,3899.694,6628.3292,4436.2769,5029.3995,199.2175
2020/4/2,3974.2864,6682.0228,4540.7019,5101.4679,199.0981
2020/4/3,3964.4201,6636.1955,4501.5727,5059.072,199.0244
2020/4/7,4072.3078,6732.1937,4646.2421,5184.1962,200.4561
2020/4/8,4045.6038,6689.1042,4656.9359,5175.2652,201.0991
2020/4/9,4058.7587,6688.849,4699.6974,5197.9733,200.9661
2020/4/10,4040.7621,6708.6175,4578.8255,5127.5253,200.778
2020/4/13,4043.015,6708.3006,4533.0438,5123.7311,200.7274
2020/4/14,4122.6186,6791.7063,4646.7985,5188.2899,200.8432
2020/4/15,4084.6561,6728.2903,4637.2503,5156.9551,201.0303
2020/4/16,4083.8451,6713.482,4672.2519,5168.6298,201.2347
2020/4/17,4137.1853,6792.992,4661.6769,5167.5999,201.1255
2020/4/20,4151.9672,6800.708,4710.5312,5213.5496,200.866
2020/4/21,4087.6556,6725.0115,4679.0686,5185.2199,201
2020/4/22,4157.8551,6740.6059,4718.5302,5223.3068,201.3274
2020/4/23,4155.2601,6734.157,4692.1761,5203.0038,201.7359
2020/4/24,4134.2692,6680.3919,4612.7729,5145.8778,201.8672
2020/4/27,4167.642,6732.3335,4601.1699,5161.0145,201.7579
2020/4/28,4221.1285,6766.5606,4544.0615,5091.321,201.8325
2020/4/29,4200.9068,6877.9621,4542.9408,5103.7226,202.0712
2020/4/30,4237.8129,6929.63,4660.8619,5190.4752,201.9095
2020/5/6,4289.9723,6892.4959,4751.1553,5235.4436,201.5475
2020/5/7,4291.5939,6855.175,4750.4021,5227.0968,200.9708
2020/5/8,4347.4286,6926.9772,4814.6423,5275.4214,200.8805
2020/5/11,4334.8358,6961.5387,4812.3101,5278.3004,200.0886
2020/5/12,4365.3112,6935.3842,4827.9493,5260.132,200.1117
2020/5/13,4389.3705,6918.087,4850.8527,5286.5983,199.9514
2020/5/14,4339.669,6841.1322,4802.5951,5231.8589,199.9865
2020/5/15,4310.9353,6822.9312,4811.1893,5228.1992,200.1843
2020/5/18,4349.6944,6836.3768,4773.5538,5243.8204,199.7478
2020/5/19,4390.4007,6887.1669,4822.0111,5274.415,199.6
2020/5/20,4359.5443,6881.4062,4770.1734,5238.7491,199.6982
2020/5/21,4353.573,6839.5159,4714.6423,5201.8372,199.6908
2020/5/22,4246.9955,6693.5795,4623.7778,5122.4081,200.2171
2020/5/25,4270.4217,6696.2791,4610.8302,5115.6622,199.6781
2020/5/26,4335.6403,6750.4397,4725.1004,5194.7932,199.0394
2020/5/27,4284.6816,6753.2511,4698.9146,5179.3769,198.6685
2020/5/28,4277.5797,6812.8928,4676.7796,5176.8191,198.7874
2020/5/29,4321.0354,6771.9425,4728.4814,5199.3816,198.8678
2020/6/1,4455.0374,6896.3663,4883.0963,5318.9384,198.7427
2020/6/2,4441.415,6960.4634,4890.0169,5345.0997,197.7438
2020/6/3,4441.2593,6968.9387,4884.8722,5346.3038,197.3554
2020/6/4,4460.08,6956.4566,4911.5799,5358.0028,196.9035
2020/6/5,4490.6427,6961.2809,4905.845,5360.3611,196.5753
2020/6/8,4518.7198,7040.0246,4889.9261,5360.9039,196.8818
2020/6/9,4552.636,7055.337,4924.936,5403.4995,196.9744
2020/6/10,4566.3718,6998.3098,4926.7074,5403.7457,196.9635
2020/6/11,4514.9439,6893.3712,4913.9314,5363.2395,197.3467
2020/6/12,4535.1497,6884.8831,4921.7973,5371.8442,197.6129
2020/6/15,4479.7963,6773.6695,4929.4615,5392.7372,197.6431
2020/6/16,4547.9922,6858.4442,5045.1185,5489.6034,197.0372
2020/6/17,4553.5885,6845.7647,5067.3265,5532.713,196.6946
2020/6/18,4593.0466,6876.3146,5064.7261,5560.3648,196.8661
2020/6/19,4684.8375,6906.377,5094.7409,5566.2162,196.7319
2020/6/22,4686.0282,6861.4667,5096.1469,5537.9697,196.3928
2020/6/23,4747.04,6824.0592,5132.6383,5533.2189,196.2277
2020/6/24,4768.1981,6889.5974,5125.7574,5522.4738,196.7112
2020/6/29,4766.7234,6828.5532,5109.9383,5482.3132,196.927
2020/6/30,4856.3266,6836.9917,5187.7671,5530.2855,197.2028
2020/7/1,4954.0824,7032.3734,5203.9855,5581.4527,197.1391
2020/7/2,5018.7391,7194.5218,5259.4308,5720.3043,197.2291
2020/7/3,5056.7233,7328.8924,5326.8245,5814.525,196.957
2020/7/6,5255.1381,7856.4312,5534.6905,6102.7935,195.8501
2020/7/7,5363.782,7816.5776,5592.3302,6116.2177,195.542
2020/7/8,5413.9209,7876.8767,5695.1405,6254.8849,195.0808
2020/7/9,5537.1245,7899.8903,5856.5646,6389.0668,194.48
2020/7/10,5514.3748,7596.7728,5834.7113,6303.1618,194.6878
2020/7/13,5686.3612,7631.7008,6028.4642,6492.1128,194.1992
2020/7/14,5653.654,7523.9907,5926.9059,6422.0614,194.5138
2020/7/15,5620.6104,7421.6462,5785.5577,6316.293,194.9149
2020/7/16,5267.5136,7254.1489,5468.5716,6068.3772,195.1953
2020/7/17,5366.3783,7280.0854,5492.9194,6064.2218,195.2632
2020/7/20,5461.6977,7574.8628,5656.3142,6321.7004,195.4736
2020/7/21,5525.028,7511.7927,5703.8822,6334.2248,196.054
2020/7/22,5585.2594,7494.0359,5757.581,6358.2682,196.3037
2020/7/23,5631.162,7411.511,5745.5062,6346.031,196.2308
2020/7/24,5342.6458,7191.9467,5448.7748,6067.621,196.6516
2020/7/27,5398.1852,7184.0685,5457.4341,6078.4178,196.6462
2020/7/28,5489.9658,7205.5077,5525.1258,6120.2845,196.2956
2020/7/29,5631.9855,7325.5639,5667.9087,6241.8824,196.0954
2020/7/30,5622.0282,7257.1641,5640.0363,6256.5314,196.0296
2020/7/31,5681.8181,7271.3198,5721.8853,6323.5171,195.7243
2020/8/3,5754.5634,7357.5051,5869.7052,6487.8371,195.7689
2020/8/4,5712.3841,7480.9711,5843.569,6484.9344,195.8265
2020/8/5,5726.1928,7404.5224,5896.8074,6488.2809,195.7076
2020/8/6,5642.0538,7439.7749,5895.4371,6449.8274,195.5518
2020/8/7,5572.8037,7384.352,5825.3924,6407.6971,195.4439
2020/8/10,5564.4056,7465.3117,5847.6552,6489.1335,195.7799
2020/8/11,5532.3081,7428.8603,5717.2177,6352.5357,195.81
2020/8/12,5446.1096,7430.8664,5643.5146,6298.6577,195.7283
2020/8/13,5432.4978,7414.5722,5642.9671,6322.4674,195.7938
2020/8/14,5527.2716,7527.1083,5691.3151,6352.1826,195.9734
2020/8/17,5603.7458,7724.5525,5813.5772,6496.8796,196.1177
2020/8/18,5625.8575,7669.6573,5859.9588,6548.2841,195.9728
2020/8/19,5522.8816,7583.6744,5744.5566,6471.8978,195.753
2020/8/20,5456.3311,7510.6259,5689.8048,6392.8609,195.4952
2020/8/21,5523.3929,7538.8469,5722.7886,6408.2713,195.6622
2020/8/24,5620.529,7539.7548,5774.243,6446.0305,195.5584
2020/8/25,5660.7787,7517.8327,5764.1623,6393.9666,195.1575
2020/8/26,5610.8503,7439.7109,5623.2383,6280.9926,195.0977
2020/8/27,5659.704,7427.5571,5669.6457,6316.3165,195.0042
2020/8/28,5820.4317,7581.4203,5764.5648,6417.8393,194.8429
2020/8/31,5802.881,7527.0551,5743.7621,6392.7591,195.2001
2020/9/1,5852.5352,7541.5216,5773.0049,6414.5533,195.039
2020/9/2,5874.3818,7509.5392,5799.5136,6401.3729,194.6978
2020/9/3,5841.3267,7495.1216,5753.4574,6365.4576,194.5999
2020/9/4,5752.4453,7455.5074,5715.7998,6316.2407,194.4935
2020/9/7,5563.1778,7402.2477,5615.911,6216.1707,194.2824
2020/9/8,5565.1017,7510.8963,5645.8362,6283.0537,194.4078
2020/9/9,5400.6707,7414.4072,5474.616,6193.8794,194.7754
2020/9/10,5438.9619,7436.6647,5338.6089,6084.3911,194.8882
2020/9/11,5524.4832,7436.3014,5422.424,6131.8851,194.6737
2020/9/14,5568.67,7493.6831,5504.2499,6150.9728,194.5618
2020/9/15,5620.0543,7555.9864,5537.5107,6182.2057,194.8721
2020/9/16,5534.9596,7554.6727,5509.9713,6176.8178,194.8542
2020/9/17,5485.9385,7551.107,5533.8505,6182.0407,194.7962
2020/9/18,5570.3211,7745.6537,5606.5665,6298.0092,194.8385
2020/9/21,5510.2409,7656.9254,5577.3199,6255.6435,195.0688
2020/9/22,5477.2784,7532.193,5478.1489,6155.99,195.2051
2020/9/23,5530.4588,7502.4007,5502.5789,6157.0783,195.1829
2020/9/24,5424.3268,7383.4603,5356.894,6003.6234,195.214
2020/9/25,5430.7651,7360.9583,5342.2556,5995.8175,194.9707
2020/9/28,5458.1415,7400.5214,5289.3639,5967.4158,195.0794
2020/9/29,5505.8587,7363.8494,5347.1899,5989.5735,194.9753
2020/9/30,5526.5809,7329.7785,5326.1779,5951.5501,194.8641
2020/10/9,5670.076,7414.0531,5502.5057,6116.1415,194.6346
2020/10/12,5853.7527,7598.9833,5670.29,6273.4762,194.7359
2020/10/13,5887.2147,7616.5613,5684.2916,6275.8932,194.752
2020/10/14,5840.7138,7585.1746,5669.7414,6265.6766,194.667
2020/10/15,5811.4537,7613.0081,5621.0359,6232.4221,194.61
2020/10/16,5766.6435,7647.041,5596.6955,6243.7651,194.6172
2020/10/19,5701.1494,7637.0183,5549.4389,6196.1896,194.8459
2020/10/20,5788.8019,7632.0794,5600.4495,6229.7257,194.9197
2020/10/21,5755.9809,7719.6366,5512.6667,6178.1435,195.0569
2020/10/22,5736.9298,7707.1176,5463.7069,6132.4315,195.3116
2020/10/23,5603.6646,7708.1821,5363.3366,6083.0129,195.2218
2020/10/26,5588.8676,7655.4004,5386.7075,6067.6486,195.249
2020/10/27,5617.4497,7609.8136,5409.9905,6047.6208,195.5079
2020/10/28,5710.2061,7589.3516,5443.1215,6060.2942,195.453
2020/10/29,5799.9935,7608.0799,5447.3011,6059.191,195.496
2020/10/30,5703.3474,7522.3413,5326.8288,5923.5083,195.5604
2020/11/2,5763.9427,7599.1083,5374.0886,5963.6357,195.7199
2020/11/3,5813.5388,7690.8446,5452.4856,6044.2325,195.8284
2020/11/4,5876.7712,7795.3521,5438.9142,6036.4929,195.9375
2020/11/5,5957.465,7889.7407,5556.156,6154.7506,195.868
2020/11/6,5954.2765,7948.4638,5509.129,6141.3926,195.73
2020/11/9,6074.9844,8042.31,5622.9899,6243.6072,195.5907
2020/11/10,6029.383,8025.3331,5594.1721,6222.6805,195.6214
2020/11/11,5931.8494,8056.7065,5526.2477,6229.5174,195.6621
2020/11/12,5975.9876,8023.8762,5564.5819,6259.1878,195.5547
2020/11/13,5915.7494,7907.1027,5584.5029,6195.6831,195.4336
2020/11/16,5972.9636,8010.5001,5669.7139,6344.6182,195.5015
2020/11/17,5921.2318,8076.041,5614.2,6331.3595,195.4678
2020/11/18,5843.0156,8144.9821,5607.4889,6353.7954,195.2547
2020/11/19,5930.3943,8197.1602,5587.7922,6321.6435,195.0136
2020/11/20,5952.4318,8182.0025,5658.6175,6385.0175,195.0441
2020/11/23,6016.9558,8287.7932,5718.8533,6474.1517,195.3945
2020/11/24,5963.7484,8199.5515,5741.4202,6455.5237,195.3567
2020/11/25,5842.6753,8173.9923,5630.5703,6345.349,195.5128
2020/11/26,5829.279,8215.1661,5584.0599,6325.0723,195.5431
2020/11/27,5889.751,8354.0992,5577.8218,6327.0253,195.5312
2020/11/30,5858.806,8277.6889,5548.6609,6288.5855,196.0429
2020/12/1,5973.7703,8449.7593,5630.4646,6373.9818,195.9645
2020/12/2,5986.96,8461.2806,5656.6873,6385.1879,195.8117
2020/12/3,6006.732,8388.2314,5633.6555,6337.8581,195.8374
2020/12/4,6066.9916,8320.3671,5682.5274,6334.2708,195.9978
2020/12/7,6080.2031,8167.8387,5668.4808,6272.3535,196.0408
2020/12/8,6086.0665,8103.1971,5684.0719,6250.025,196.2491
2020/12/9,5998.9252,8029.7827,5603.2106,6168.1816,196.2835
2020/12/10,6019.2524,8012.5321,5632.708,6194.9523,196.3927
2020/12/11,5972.6798,7916.3522,5543.005,6118.1479,196.2107
2020/12/14,6038.4338,7972.3055,5611.2167,6129.8663,196.283
2020/12/15,6074.2861,7950.8335,5615.4174,6121.0431,196.4251
2020/12/16,6131.2439,7970.8426,5590.9471,6099.3421,196.5444
2020/12/17,6192.088,8056.868,5665.3109,6177.6545,196.5392
2020/12/18,6171.4789,8021.8533,5674.9758,6196.695,196.5912
2020/12/21,6272.4272,8001.2353,5794.8243,6255.0004,196.8474
2020/12/22,6235.1742,7832.2637,5627.1266,6086.7374,197.2001
2020/12/23,6283.7758,7883.4876,5680.3821,6142.6837,197.2731
2020/12/24,6274.1573,7885.297,5611.3399,6065.9096,197.1385
2020/12/25,6338.1568,7908.8912,5702.5933,6162.9204,197.3411
2020/12/28,6394.794,7960.1573,5659.2037,6141.6891,197.5663
2020/12/29,6356.3268,7949.4886,5609.9835,6065.5567,197.6879
2020/12/30,6501.9352,7973.0921,5661.2057,6097.1129,197.9837
2020/12/31,6645.1957,8079.4363,5763.324,6154.797,197.9886
2021/1/4,6804.5854,8035.3693,5892.2375,6223.7623,197.7181
2021/1/5,7038.27,8014.7097,5900.0171,6216.5323,198.0038
2021/1/6,7115.9081,8128.5741,5869.5327,6205.4961,198.135
2021/1/7,7298.2716,8231.7553,5902.3518,6190.302,198.2749
2021/1/8,7211.7993,8285.7154,5925.2493,6198.9077,198.1841
2021/1/11,7125.3655,8264.3964,5876.1261,6092.6798,198.1155
2021/1/12,7330.4171,8423.5304,5931.0087,6144.2287,198.2394
2021/1/13,7265.1067,8462.6869,5898.0841,6152.5679,198.5093
2021/1/14,7062.2408,8386.1108,5879.2772,6126.289,198.6436
2021/1/15,7007.5774,8452.507,5887.4783,6143.9623,198.2924
2021/1/18,7044.5403,8490.5269,6000.8284,6214.4128,198.1115
2021/1/19,6898.9457,8460.8121,5911.5169,6192.6145,198.1341
2021/1/20,7042.0387,8404.9728,5985.4045,6196.3309,198.2651
2021/1/21,7203.9288,8447.6571,6088.7544,6250.6544,198.4934
2021/1/22,7314.8682,8343.6605,6124.4692,6204.6861,198.5672
2021/1/25,7444.4414,8373.8842,6127.6643,6187.3375,198.551
2021/1/26,7257.1452,8281.1326,6003.1083,6114.9178,198.2245
2021/1/27,7271.4861,8316.9862,6001.4687,6128.5224,198.1832
2021/1/28,7029.8047,8164.5949,5843.4016,6000.4251,197.8822
2021/1/29,7032.3219,8104.7072,5791.4198,5924.5486,197.9564
2021/2/1,7119.9744,8197.1529,5818.4696,5969.7872,198.1557
2021/2/2,7306.7497,8204.5004,5918.3238,5977.1168,198.17
2021/2/3,7350.8242,8179.1051,5865.8731,5936.2353,197.8838
2021/2/4,7371.8083,8205.8954,5726.1193,5859.6841,197.696
2021/2/5,7383.6309,8287.03,5625.6731,5772.2053,197.7078
2021/2/8,7547.7512,8316.7766,5706.4494,5858.836,197.6994
2021/2/9,7752.3454,8374.2893,5847.4934,5997.874,197.8195
2021/2/10,8039.5518,8453.2519,5943.0853,6043.9391,197.7693
2021/2/18,7781.592,8554.9474,6020.7036,6242.554,197.552
2021/2/19,7743.2999,8622.7405,6091.4652,6418.7957,197.7904
2021/2/22,7333.3271,8534.222,6078.9195,6521.7474,197.8088
2021/2/23,7308.2504,8550.4158,6028.2281,6511.094,197.8586
2021/2/24,7044.0951,8467.8664,5932.4207,6432.7626,197.9655
2021/2/25,7022.9091,8677.6912,5918.7266,6453.2836,197.9321
2021/2/26,6861.4643,8464.1403,5789.6565,6285.5283,197.8679
2021/3/1,7046.3777,8475.8357,5952.7212,6416.7604,198.1276
2021/3/2,6935.1903,8384.1096,5920.7242,6338.9726,198.1839
2021/3/3,7030.5097,8625.0061,6019.0936,6490.4127,198.1804
2021/3/4,6687.9108,8511.1847,5881.9245,6416.6061,198.1466
2021/3/5,6679.5504,8414.9471,5842.8906,6355.983,198.2893
2021/3/8,6335.486,8316.3061,5704.0054,6304.3795,198.428
2021/3/9,6183.8004,8214.665,5581.1539,6233.2057,198.4068
2021/3/10,6316.1912,8197.4421,5560.7777,6174.2823,198.465
2021/3/11,6503.1108,8411.3801,5703.3733,6347.4684,198.4792
2021/3/12,6524.4638,8506.1461,5723.1567,6425.8288,198.4392
2021/3/15,6246.6575,8478.7931,5684.5273,6496.6307,198.3997
2021/3/16,6321.739,8569.7782,5712.383,6512.5669,198.4676
2021/3/17,6434.9824,8467.6497,5759.9426,6494.606,198.5624
2021/3/18,6535.549,8482.6759,5800.0065,6537.4123,198.5992
2021/3/19,6327.1864,8281.4798,5716.2207,6454.7955,198.7378
2021/3/22,6320.6974,8367.1502,5781.7709,6589.071,198.8839
2021/3/23,6250.521,8296.7203,5683.1681,6458.0809,198.9616
2021/3/24,6156.3817,8158.3953,5555.4864,6352.9081,199.1813
2021/3/25,6173.2991,8126.8059,5591.645,6298.5068,199.2362
2021/3/26,6374.9175,8217.1061,5746.2168,6385.8744,199.1984
2021/3/29,6403.6113,8244.1947,5781.2316,6443.0699,199.2063
