"TRADINGDATE","FUNDCLASSID","SYMBOL","NAV","ACCUMULATIVENAV","NAVGROWTHRATE","ACCUMULATIVENAVGROWTH","ADJUSTFACTOR","ACCADJUSTFACTOR","ADJUSTEDNAV","ADJUSTEDNAVGROWTH","RISKPREMIUM","UPDATEID","UPDATESTATE","UPDATETIME","BUSINESSTIME","UTSID"
2023-07-25 00:00:00.000,202000007287,"004685",4.0484,4.0484,1.212530,1.212530,1.000000,1.000000,4.048400,1.212530,1.208430,283971409,1,2023-07-25 23:22:22.000,2023-07-25 21:49:12.000,60952271
2023-09-06 00:00:00.000,202000007287,"004685",4.1388,4.1388,0.210649,0.210649,1.000000,1.000000,4.138800,0.210649,0.206549,284868551,1,2023-09-06 21:29:06.000,2023-09-06 19:48:45.000,61868276
2023-07-17 00:00:00.000,202000007287,"004685",3.9609,3.9609,0.433592,0.433592,1.000000,1.000000,3.960900,0.433592,0.429492,283808793,1,2023-07-17 23:22:57.000,2023-07-17 21:47:13.000,60812208
2023-09-11 00:00:00.000,202000007287,"004685",4.1118,4.1118,0.380841,0.380841,1.000000,1.000000,4.111800,0.380841,0.376741,286727891,1,2023-09-11 23:23:58.000,2023-09-11 21:46:45.000,62081880
2023-11-17 00:00:00.000,202000007287,"004685",4.3289,4.3289,0.636987,0.636987,1.000000,1.000000,4.328900,0.636987,0.632887,288500366,1,2023-11-17 21:28:51.000,2023-11-17 19:46:48.000,63298514
2023-12-26 00:00:00.000,202000007287,"004685",4.2989,4.2989,-0.709072,-0.709072,1.000000,1.000000,4.298900,-0.709072,-0.713172,292180624,1,2023-12-27 01:23:23.000,2023-12-26 22:49:44.000,64050489
2023-12-22 00:00:00.000,202000007287,"004685",4.3488,4.3488,-0.918184,-0.918184,1.000000,1.000000,4.348800,-0.918184,-0.922284,292117709,1,2023-12-23 01:22:47.000,2023-12-22 22:49:44.000,63989925
2017-11-21 00:00:00.000,202000007287,"004685",1.0175,1.0175,0.009829,0.009829,1.000000,1.000000,1.017500,0.009829,0.005729,35138814,1,2017-11-22 08:04:12.000,2017-11-21 20:50:57.000,15288742
2018-02-06 00:00:00.000,202000007287,"004685",1.0225,1.0225,0.019564,0.019564,1.000000,1.000000,1.022500,0.019564,0.015464,41444409,1,2018-02-07 07:12:43.000,2018-02-06 20:51:48.000,16761503
2018-07-05 00:00:00.000,202000007287,"004685",1.0475,1.0475,-0.333016,-0.333016,1.000000,1.000000,1.047500,-0.333016,-0.337116,46754033,1,2018-07-06 07:58:52.000,2018-07-05 20:51:28.000,18914332
2018-09-07 00:00:00.000,202000007287,"004685",1.0569,1.0569,-0.028377,-0.028377,1.000000,1.000000,1.056900,-0.028377,-0.032477,47617296,1,2018-09-08 08:52:37.000,2018-09-07 20:51:15.000,19652308
2018-10-29 00:00:00.000,202000007287,"004685",1.0791,1.0791,-0.598747,-0.598747,1.000000,1.000000,1.079100,-0.598747,-0.602847,56936507,1,2018-10-30 20:17:50.000,2018-10-29 20:50:46.000,20400242
2018-12-20 00:00:00.000,202000007287,"004685",1.0850,1.0850,0.036880,0.036880,1.000000,1.000000,1.085000,0.036880,0.032780,67025278,1,2018-12-21 02:55:26.000,2018-12-20 20:50:56.000,21332897
2018-12-21 00:00:00.000,202000007287,"004685",1.0853,1.0853,0.027650,0.027650,1.000000,1.000000,1.085300,0.027650,0.023550,67049941,1,2018-12-22 04:21:28.000,2018-12-21 20:50:27.000,21354555
2019-06-19 00:00:00.000,202000007287,"004685",1.1170,1.1170,0.503869,0.503869,1.000000,1.000000,1.117000,0.503869,0.499769,136545100,1,2019-07-04 01:59:41.000,2019-06-19 20:48:51.000,26414305
2019-08-06 00:00:00.000,202000007287,"004685",1.0996,1.0996,-1.540115,-1.540115,1.000000,1.000000,1.099600,-1.540115,-1.544215,138202816,1,2019-08-06 22:01:59.000,2019-08-06 20:51:46.000,27323412
2019-12-30 00:00:00.000,202000007287,"004685",1.2254,1.2254,0.648871,0.648871,1.000000,1.000000,1.225400,0.648871,0.644771,149752522,1,2019-12-30 22:04:41.000,2019-12-30 20:52:45.000,33517774
2020-04-14 00:00:00.000,202000007287,"004685",1.3092,1.3092,1.112141,1.112141,1.000000,1.000000,1.309200,1.112141,1.108041,153890041,1,2020-04-14 22:06:35.000,2020-04-14 20:51:18.000,39238174
2020-06-09 00:00:00.000,202000007287,"004685",1.3949,1.3949,0.584078,0.584078,1.000000,1.000000,1.394900,0.584078,0.579978,154549068,1,2020-06-09 22:05:35.000,2020-06-09 20:52:55.000,39795339
2020-07-22 00:00:00.000,202000007287,"004685",1.6000,1.6000,0.622602,0.622602,1.000000,1.000000,1.600000,0.622602,0.618502,156216939,1,2020-07-22 22:08:53.000,2020-07-22 20:51:57.000,40213942
2020-09-07 00:00:00.000,202000007287,"004685",1.8180,1.8180,-0.235966,-0.235966,1.000000,1.000000,1.818000,-0.235966,-0.240066,156724599,1,2020-09-07 22:06:49.000,2020-09-07 20:52:10.000,40628638
2020-11-04 00:00:00.000,202000007287,"004685",1.8012,1.8012,-0.188407,-0.188407,1.000000,1.000000,1.801200,-0.188407,-0.192507,157487045,1,2020-11-04 22:06:49.000,2020-11-04 20:52:56.000,41268338
2021-03-12 00:00:00.000,202000007287,"004685",1.8555,1.8555,0.481967,0.481967,1.000000,1.000000,1.855500,0.481967,0.477867,178806583,1,2021-03-12 22:15:21.000,2021-03-12 20:51:28.000,44964166
2021-04-22 00:00:00.000,202000007287,"004685",2.0043,2.0043,0.230035,0.230035,1.000000,1.000000,2.004300,0.230035,0.225935,179270037,1,2021-04-22 22:18:48.000,2021-04-22 20:52:08.000,45378031
2021-06-17 00:00:00.000,202000007287,"004685",2.0412,2.0412,-0.249230,-0.249230,1.000000,1.000000,2.041200,-0.249230,-0.253330,196448331,1,2021-06-17 23:13:56.000,2021-06-17 21:52:10.000,45931592
2021-08-13 00:00:00.000,202000007287,"004685",2.1588,2.1588,0.465376,0.465376,1.000000,1.000000,2.158800,0.465376,0.461276,197451914,1,2021-08-13 22:12:51.000,2021-08-13 20:51:57.000,46622601
2022-07-20 00:00:00.000,202000007287,"004685",3.2426,3.2426,0.433624,0.433624,1.000000,1.000000,3.242600,0.433624,0.429524,268194855,1,2022-07-20 22:22:09.000,2022-07-20 20:48:46.000,54122556
2022-11-04 00:00:00.000,202000007287,"004685",3.3807,3.3807,0.781040,0.781040,1.000000,1.000000,3.380700,0.781040,0.776940,270975812,1,2022-11-05 01:18:23.000,2022-11-04 22:49:24.000,55683123
2023-01-20 00:00:00.000,202000007287,"004685",3.6453,3.6453,0.629400,0.629400,1.000000,1.000000,3.645300,0.629400,0.625300,272884140,1,2023-01-20 23:21:01.000,2023-01-20 21:49:48.000,57057732
2023-02-22 00:00:00.000,202000007287,"004685",3.8250,3.8250,-0.026137,-0.026137,1.000000,1.000000,3.825000,-0.026137,-0.030237,273777470,1,2023-02-22 21:21:47.000,2023-02-22 19:49:58.000,57447520
2023-07-12 00:00:00.000,202000007287,"004685",3.9278,3.9278,-0.619892,-0.619892,1.000000,1.000000,3.927800,-0.619892,-0.623992,283728695,1,2023-07-12 23:26:54.000,2023-07-12 21:48:13.000,60736025
2023-08-02 00:00:00.000,202000007287,"004685",4.1446,4.1446,0.101439,0.101439,1.000000,1.000000,4.144600,0.101439,0.097339,284126743,1,2023-08-02 23:22:02.000,2023-08-02 21:47:12.000,61147627
2023-10-27 00:00:00.000,202000007287,"004685",4.1408,4.1408,0.778816,0.778816,1.000000,1.000000,4.140800,0.778816,0.774716,288133340,1,2023-10-28 01:23:44.000,2023-10-27 22:49:44.000,62962444
2023-04-25 00:00:00.000,202000007287,"004685",3.5408,3.5408,-1.053514,-1.053514,1.000000,1.000000,3.540800,-1.053514,-1.057614,275349332,1,2023-04-25 23:46:28.000,2023-04-25 21:46:58.000,58894903
2023-06-12 00:00:00.000,202000007287,"004685",3.8105,3.8105,0.607261,0.607261,1.000000,1.000000,3.810500,0.607261,0.603161,276582714,1,2023-06-12 21:41:46.000,2023-06-12 19:49:40.000,59708174
2023-07-06 00:00:00.000,202000007287,"004685",3.9034,3.9034,0.156519,0.156519,1.000000,1.000000,3.903400,0.156519,0.152419,283640029,1,2023-07-06 23:22:59.000,2023-07-06 21:46:13.000,60655086
2023-08-21 00:00:00.000,202000007287,"004685",4.0853,4.0853,0.151994,0.151994,1.000000,1.000000,4.085300,0.151994,0.147894,284419890,1,2023-08-21 23:24:35.000,2023-08-21 21:47:45.000,61457539
2023-11-01 00:00:00.000,202000007287,"004685",4.2008,4.2008,0.811135,0.811135,1.000000,1.000000,4.200800,0.811135,0.807035,288215770,1,2023-11-02 01:23:38.000,2023-11-01 22:46:44.000,63033358
2018-01-10 00:00:00.000,202000007287,"004685",1.0196,1.0196,-0.019612,-0.019612,1.000000,1.000000,1.019600,-0.019612,-0.023712,41062710,1,2018-01-11 06:23:03.000,2018-01-10 20:51:30.000,16384287
2018-03-12 00:00:00.000,202000007287,"004685",1.0312,1.0312,0.019399,0.019399,1.000000,1.000000,1.031200,0.019399,0.015299,42555430,1,2018-03-13 10:14:25.000,2018-03-12 20:51:37.000,17394584
2018-05-10 00:00:00.000,202000007287,"004685",1.0438,1.0438,0.000000,0.000000,1.000000,1.000000,1.043800,0.000000,-0.004100,45187906,1,2018-05-11 11:40:38.000,2018-05-10 20:52:17.000,17944815
2018-09-19 00:00:00.000,202000007287,"004685",1.0570,1.0570,0.000000,0.000000,1.000000,1.000000,1.057000,0.000000,-0.004100,54071875,1,2018-09-20 09:18:25.000,2018-09-19 20:52:05.000,19765747
2018-11-21 00:00:00.000,202000007287,"004685",1.0839,1.0839,0.073862,0.073862,1.000000,1.000000,1.083900,0.073862,0.069762,57217723,1,2018-11-22 01:24:22.000,2018-11-21 19:50:02.000,20641434
2019-03-25 00:00:00.000,202000007287,"004685",1.0954,1.0954,0.018262,0.018262,1.000000,1.000000,1.095400,0.018262,0.014162,70643884,1,2019-03-26 03:08:18.000,2019-03-25 20:50:38.000,23210543
2019-05-27 00:00:00.000,202000007287,"004685",1.1212,1.1212,1.045422,1.045422,1.000000,1.000000,1.121200,1.045422,1.041322,134326206,1,2019-07-04 01:59:41.000,2019-05-27 21:48:13.000,26391196
2019-09-05 00:00:00.000,202000007287,"004685",1.1499,1.1499,0.463044,0.463044,1.000000,1.000000,1.149900,0.463044,0.458944,139176236,1,2019-09-06 19:03:02.000,2019-09-05 20:52:17.000,28496764
2019-10-30 00:00:00.000,202000007287,"004685",1.1653,1.1653,-0.707226,-0.707226,1.000000,1.000000,1.165300,-0.707226,-0.711326,146630127,1,2019-10-31 10:11:19.000,2019-10-30 21:53:51.000,29892113
2019-10-31 00:00:00.000,202000007287,"004685",1.1553,1.1553,-0.858148,-0.858148,1.000000,1.000000,1.155300,-0.858148,-0.862248,146641398,1,2019-11-01 19:04:36.000,2019-10-31 20:53:54.000,29917968
2019-12-25 00:00:00.000,202000007287,"004685",1.2075,1.2075,0.000000,0.000000,1.000000,1.000000,1.207500,0.000000,-0.004100,149253628,1,2019-12-25 22:04:45.000,2019-12-25 20:54:21.000,32798345
2020-02-14 00:00:00.000,202000007287,"004685",1.1709,1.1709,-0.017078,-0.017078,1.000000,1.000000,1.170900,-0.017078,-0.021178,152049268,1,2020-02-14 23:04:27.000,2020-02-14 21:51:27.000,37236374
2020-07-17 00:00:00.000,202000007287,"004685",1.5292,1.5292,0.585411,0.585411,1.000000,1.000000,1.529200,0.585411,0.581311,156178759,1,2020-07-17 22:05:55.000,2020-07-17 20:52:02.000,40178352
2020-10-16 00:00:00.000,202000007287,"004685",1.8272,1.8272,0.390088,0.390088,1.000000,1.000000,1.827200,0.390088,0.385988,157122851,1,2020-10-16 22:06:29.000,2020-10-16 20:52:13.000,40960322
2021-01-21 00:00:00.000,202000007287,"004685",1.7816,1.7816,0.422750,0.422750,1.000000,1.000000,1.781600,0.422750,0.418650,178069992,1,2021-01-21 22:12:40.000,2021-01-21 20:52:23.000,44478144
2021-03-08 00:00:00.000,202000007287,"004685",1.8614,1.8614,-0.273239,-0.273239,1.000000,1.000000,1.861400,-0.273239,-0.277339,178707999,1,2021-03-09 01:09:27.000,2021-03-08 22:51:18.000,44881915
2021-06-24 00:00:00.000,202000007287,"004685",2.0784,2.0784,0.033691,0.033691,1.000000,1.000000,2.078400,0.033691,0.029591,196530656,1,2021-06-24 22:15:36.000,2021-06-24 20:52:10.000,46011811
2021-10-13 00:00:00.000,202000007287,"004685",2.2874,2.2874,-0.582406,-0.582406,1.000000,1.000000,2.287400,-0.582406,-0.586506,199414007,1,2021-10-13 22:37:23.000,2021-10-13 20:49:59.000,49303576
2022-01-24 00:00:00.000,202000007287,"004685",2.6111,2.6111,-0.620385,-0.620385,1.000000,1.000000,2.611100,-0.620385,-0.624485,259073491,1,2022-01-25 08:12:32.000,2022-01-25 07:42:49.000,51462091
2022-08-05 00:00:00.000,202000007287,"004685",3.2782,3.2782,0.416590,0.416590,1.000000,1.000000,3.278200,0.416590,0.412490,268461958,1,2022-08-06 01:16:38.000,2022-08-05 22:47:25.000,54366676
2022-11-29 00:00:00.000,202000007287,"004685",3.5465,3.5465,1.528728,1.528728,1.000000,1.000000,3.546500,1.528728,1.524628,271692524,1,2022-11-29 21:28:48.000,2022-11-29 19:46:51.000,56136363
2023-03-09 00:00:00.000,202000007287,"004685",3.8366,3.8366,0.300646,0.300646,1.000000,1.000000,3.836600,0.300646,0.296546,274114220,1,2023-03-09 21:24:56.000,2023-03-09 19:46:01.000,57766093
2023-05-19 00:00:00.000,202000007287,"004685",3.7977,3.7977,-0.476952,-0.476952,1.000000,1.000000,3.797700,-0.476952,-0.481052,276079899,1,2023-05-19 23:33:33.000,2023-05-19 21:45:58.000,59238431
2023-06-09 00:00:00.000,202000007287,"004685",3.7875,3.7875,-0.158165,-0.158165,1.000000,1.000000,3.787500,-0.158165,-0.162265,276560371,1,2023-06-09 23:21:51.000,2023-06-09 21:47:40.000,59681688
2023-11-09 00:00:00.000,202000007287,"004685",4.2434,4.2434,-0.206952,-0.206952,1.000000,1.000000,4.243400,-0.206952,-0.211052,288363288,1,2023-11-10 01:22:56.000,2023-11-09 22:49:44.000,63170453
2023-12-27 00:00:00.000,202000007287,"004685",4.3223,4.3223,0.544325,0.544325,1.000000,1.000000,4.322300,0.544325,0.540225,292201179,1,2023-12-28 01:22:20.000,2023-12-27 22:49:44.000,64066894
2022-12-14 00:00:00.000,202000007287,"004685",3.6285,3.6285,-0.016533,-0.016533,1.000000,1.000000,3.628500,-0.016533,-0.020633,272015950,1,2022-12-14 23:25:02.000,2022-12-14 21:47:51.000,56444746
2023-01-09 00:00:00.000,202000007287,"004685",3.5909,3.5909,0.498167,0.498167,1.000000,1.000000,3.590900,0.498167,0.494067,272654599,1,2023-01-09 23:22:43.000,2023-01-09 21:49:48.000,56851137
2023-03-21 00:00:00.000,202000007287,"004685",3.8009,3.8009,1.103900,1.103900,1.000000,1.000000,3.800900,1.103900,1.099800,274329291,1,2023-03-21 23:45:45.000,2023-03-21 21:46:58.000,57967051
2023-09-07 00:00:00.000,202000007287,"004685",4.0976,4.0976,-0.995458,-0.995458,1.000000,1.000000,4.097600,-0.995458,-0.999558,284913108,1,2023-09-07 22:28:20.000,2023-09-07 21:28:45.000,61896402
2023-10-26 00:00:00.000,202000007287,"004685",4.1088,4.1088,-0.012168,-0.012168,1.000000,1.000000,4.108800,-0.012168,-0.016268,288095264,1,2023-10-26 21:33:16.000,2023-10-26 19:48:44.000,62923376
2017-12-31 00:00:00.000,202000007287,"004685",1.0185,1.0185,0.029464,0.029464,1.000000,1.000000,1.018500,0.029464,0.025364,40700046,1,2018-01-03 06:04:16.000,2018-01-01 07:41:58.000,16255704
2018-03-13 00:00:00.000,202000007287,"004685",1.0306,1.0306,-0.058185,-0.058185,1.000000,1.000000,1.030600,-0.058185,-0.062285,42568232,1,2018-03-14 05:18:45.000,2018-03-13 20:52:04.000,17403859
2018-05-11 00:00:00.000,202000007287,"004685",1.0445,1.0445,0.067063,0.067063,1.000000,1.000000,1.044500,0.067063,0.062963,45211469,1,2018-05-12 08:39:09.000,2018-05-11 20:51:57.000,17958837
2018-07-19 00:00:00.000,202000007287,"004685",1.0602,1.0602,-0.169492,-0.169492,1.000000,1.000000,1.060200,-0.169492,-0.173592,46909347,1,2018-07-20 08:08:05.000,2018-07-19 20:52:20.000,19042004
2018-12-12 00:00:00.000,202000007287,"004685",1.0854,1.0854,0.009214,0.009214,1.000000,1.000000,1.085400,0.009214,0.005114,66884354,1,2018-12-13 01:55:20.000,2018-12-12 19:50:49.000,21223884
2019-02-20 00:00:00.000,202000007287,"004685",1.0918,1.0918,0.000000,0.000000,1.000000,1.000000,1.091800,0.000000,-0.004100,70106867,1,2019-02-21 02:21:59.000,2019-02-20 20:50:38.000,22840301
2019-04-12 00:00:00.000,202000007287,"004685",1.0989,1.0989,-0.009099,-0.009099,1.000000,1.000000,1.098900,-0.009099,-0.013199,71520061,1,2019-04-13 03:49:00.000,2019-04-12 20:51:28.000,23408057
2019-06-17 00:00:00.000,202000007287,"004685",1.1133,1.1133,0.315372,0.315372,1.000000,1.000000,1.113300,0.315372,0.311272,136518968,1,2019-07-04 01:59:41.000,2019-06-17 20:51:01.000,26456311
2019-08-05 00:00:00.000,202000007287,"004685",1.1168,1.1168,-0.445712,-0.445712,1.000000,1.000000,1.116800,-0.445712,-0.449812,138180163,1,2019-08-05 22:02:17.000,2019-08-05 20:50:22.000,27307780
2019-09-24 00:00:00.000,202000007287,"004685",1.1637,1.1637,0.605170,0.605170,1.000000,1.000000,1.163700,0.605170,0.601070,140253902,1,2019-09-25 19:05:29.000,2019-09-24 20:52:15.000,29035348
2020-07-15 00:00:00.000,202000007287,"004685",1.5560,1.5560,-1.306609,-1.306609,1.000000,1.000000,1.556000,-1.306609,-1.310709,156154148,1,2020-07-15 22:04:09.000,2020-07-15 20:51:57.000,40156932
2020-09-02 00:00:00.000,202000007287,"004685",1.8138,1.8138,1.086775,1.086775,1.000000,1.000000,1.813800,1.086775,1.082675,156688284,1,2020-09-02 22:06:36.000,2020-09-02 20:52:57.000,40594972
2020-10-30 00:00:00.000,202000007287,"004685",1.7792,1.7792,-1.783053,-1.783053,1.000000,1.000000,1.779200,-1.783053,-1.787153,157412644,1,2020-10-30 23:07:43.000,2020-10-30 21:52:01.000,41211197
2020-12-17 00:00:00.000,202000007287,"004685",1.8643,1.8643,0.636977,0.636977,1.000000,1.000000,1.864300,0.636977,0.632877,165799569,1,2020-12-17 23:13:52.000,2020-12-17 21:51:59.000,43500581
2021-02-05 00:00:00.000,202000007287,"004685",1.6567,1.6567,-0.036203,-0.036203,1.000000,1.000000,1.656700,-0.036203,-0.040303,178269765,1,2021-02-05 22:17:06.000,2021-02-05 20:52:08.000,44654708
2021-05-17 00:00:00.000,202000007287,"004685",2.0009,2.0009,-1.404356,-1.404356,1.000000,1.000000,2.000900,-1.404356,-1.408456,179503715,1,2021-05-17 22:13:47.000,2021-05-17 20:51:15.000,45600257
2021-07-16 00:00:00.000,202000007287,"004685",2.0693,2.0693,-0.183300,-0.183300,1.000000,1.000000,2.069300,-0.183300,-0.187400,196829204,1,2021-07-16 22:13:17.000,2021-07-16 20:51:26.000,46282535
2021-09-07 00:00:00.000,202000007287,"004685",2.3008,2.3008,0.682654,0.682654,1.000000,1.000000,2.300800,0.682654,0.678554,198605521,1,2021-09-07 21:16:47.000,2021-09-07 19:52:29.000,47758280
2021-10-27 00:00:00.000,202000007287,"004685",2.1849,2.1849,-1.412327,-1.412327,1.000000,1.000000,2.184900,-1.412327,-1.416427,199628950,1,2021-10-27 22:18:06.000,2021-10-27 20:52:15.000,49500979
2022-04-01 00:00:00.000,202000007287,"004685",2.8472,2.8472,-0.423180,-0.423180,1.000000,1.000000,2.847200,-0.423180,-0.427280,265010436,1,2022-04-01 22:15:47.000,2022-04-01 20:49:11.000,52414680
2022-08-12 00:00:00.000,202000007287,"004685",3.3684,3.3684,0.032667,0.032667,1.000000,1.000000,3.368400,0.032667,0.028567,269460694,1,2022-08-12 22:18:45.000,2022-08-12 20:48:25.000,54492298
2022-10-11 00:00:00.000,202000007287,"004685",3.1821,3.1821,0.220465,0.220465,1.000000,1.000000,3.182100,0.220465,0.216365,270545021,1,2022-10-11 21:18:48.000,2022-10-11 19:49:18.000,55289852
2022-11-03 00:00:00.000,202000007287,"004685",3.3545,3.3545,0.227076,0.227076,1.000000,1.000000,3.354500,0.227076,0.222976,270948156,1,2022-11-03 23:21:22.000,2022-11-03 21:50:23.000,55658269
2022-12-28 00:00:00.000,202000007287,"004685",3.4942,3.4942,-0.870947,-0.870947,1.000000,1.000000,3.494200,-0.870947,-0.875047,272456807,1,2022-12-28 23:44:02.000,2022-12-28 19:45:51.000,56672420
2023-01-30 00:00:00.000,202000007287,"004685",3.6942,3.6942,1.341453,1.341453,1.000000,1.000000,3.694200,1.341453,1.337353,272914463,1,2023-01-31 01:20:34.000,2023-01-30 23:46:36.000,57083075
2023-01-31 00:00:00.000,202000007287,"004685",3.7166,3.7166,0.606356,0.606356,1.000000,1.000000,3.716600,0.606356,0.602256,272917879,1,2023-01-31 21:22:37.000,2023-01-31 19:48:35.000,57089026
2023-02-24 00:00:00.000,202000007287,"004685",3.8235,3.8235,0.007847,0.007847,1.000000,1.000000,3.823500,0.007847,0.003747,273872766,1,2023-02-24 23:29:50.000,2023-02-24 21:46:58.000,57539875
2023-06-14 00:00:00.000,202000007287,"004685",3.8337,3.8337,0.240554,0.240554,1.000000,1.000000,3.833700,0.240554,0.236454,276642314,1,2023-06-14 23:24:17.000,2023-06-14 21:46:40.000,59799091
2018-01-05 00:00:00.000,202000007287,"004685",1.0195,1.0195,0.009810,0.009810,1.000000,1.000000,1.019500,0.009810,0.005710,41024378,1,2018-01-06 00:12:11.000,2018-01-05 22:31:47.000,16345583
2018-04-09 00:00:00.000,202000007287,"004685",1.0389,1.0389,0.163903,0.163903,1.000000,1.000000,1.038900,0.163903,0.159803,43566135,1,2018-04-10 10:54:28.000,2018-04-09 20:51:25.000,17643716
2018-06-05 00:00:00.000,202000007287,"004685",1.0455,1.0455,-0.019126,-0.019126,1.000000,1.000000,1.045500,-0.019126,-0.023226,45690375,1,2018-06-06 06:49:28.000,2018-06-05 20:52:45.000,18408074
2018-10-23 00:00:00.000,202000007287,"004685",1.0761,1.0761,-0.526900,-0.526900,1.000000,1.000000,1.076100,-0.526900,-0.531000,56869953,1,2018-10-24 00:24:13.000,2018-10-23 20:50:58.000,20346204
2019-02-14 00:00:00.000,202000007287,"004685",1.0910,1.0910,0.027505,0.027505,1.000000,1.000000,1.091000,0.027505,0.023405,69910528,1,2019-02-15 02:23:51.000,2019-02-14 20:50:09.000,22672390
2019-04-11 00:00:00.000,202000007287,"004685",1.0990,1.0990,0.000000,0.000000,1.000000,1.000000,1.099000,0.000000,-0.004100,71138560,1,2019-04-12 03:29:36.000,2019-04-11 20:51:02.000,23386254
2019-06-14 00:00:00.000,202000007287,"004685",1.1098,1.1098,-0.990276,-0.990276,1.000000,1.000000,1.109800,-0.990276,-0.994376,136493463,1,2019-07-04 01:59:41.000,2019-06-14 20:50:46.000,26440836
2019-07-26 00:00:00.000,202000007287,"004685",1.1370,1.1370,0.017593,0.017593,1.000000,1.000000,1.137000,0.017593,0.013493,138030087,1,2019-07-29 19:01:45.000,2019-07-26 20:49:54.000,27194596
2019-11-13 00:00:00.000,202000007287,"004685",1.1347,1.1347,-0.298744,-0.298744,1.000000,1.000000,1.134700,-0.298744,-0.302844,146953192,1,2019-11-14 19:04:42.000,2019-11-13 20:53:51.000,30189566
2020-02-18 00:00:00.000,202000007287,"004685",1.2238,1.2238,1.475954,1.475954,1.000000,1.000000,1.223800,1.475954,1.471854,152729056,1,2020-02-18 23:19:06.000,2020-02-18 19:51:37.000,37601337
2020-04-13 00:00:00.000,202000007287,"004685",1.2948,1.2948,-0.061747,-0.061747,1.000000,1.000000,1.294800,-0.061747,-0.065847,153877827,1,2020-04-13 22:04:19.000,2020-04-13 20:51:15.000,39228381
2020-05-22 00:00:00.000,202000007287,"004685",1.3140,1.3140,-0.687779,-0.687779,1.000000,1.000000,1.314000,-0.687779,-0.691879,154287528,1,2020-05-22 23:05:10.000,2020-05-22 21:52:02.000,39562739
2020-07-09 00:00:00.000,202000007287,"004685",1.5444,1.5444,1.765946,1.765946,1.000000,1.000000,1.544400,1.765946,1.761846,155255996,1,2020-07-09 22:05:18.000,2020-07-09 20:52:00.000,40087724
2020-10-14 00:00:00.000,202000007287,"004685",1.8157,1.8157,-0.230782,-0.230782,1.000000,1.000000,1.815700,-0.230782,-0.234882,157061615,1,2020-10-14 22:07:04.000,2020-10-14 20:52:08.000,40924241
2021-01-14 00:00:00.000,202000007287,"004685",1.7164,1.7164,0.586029,0.586029,1.000000,1.000000,1.716400,0.586029,0.581929,177948786,1,2021-01-14 22:13:38.000,2021-01-14 20:52:06.000,44379026
2021-04-14 00:00:00.000,202000007287,"004685",1.9633,1.9633,1.551751,1.551751,1.000000,1.000000,1.963300,1.551751,1.547651,179176304,1,2021-04-14 23:14:56.000,2021-04-14 21:52:05.000,45292355
2021-08-05 00:00:00.000,202000007287,"004685",2.0860,2.0860,-0.043126,-0.043126,1.000000,1.000000,2.086000,-0.043126,-0.047226,197338782,1,2021-08-05 22:12:00.000,2021-08-05 20:51:38.000,46518512
2021-11-26 00:00:00.000,202000007287,"004685",2.3330,2.3330,-0.486265,-0.486265,1.000000,1.000000,2.333000,-0.486265,-0.490365,200044125,1,2021-11-26 22:19:16.000,2021-11-26 20:51:51.000,49890333
2022-01-04 00:00:00.000,202000007287,"004685",2.6458,2.6458,2.024448,2.024448,1.000000,1.000000,2.645800,2.024448,2.020348,204252706,1,2022-01-04 23:19:14.000,2022-01-04 21:51:49.000,50959084
2022-02-09 00:00:00.000,202000007287,"004685",2.6739,2.6739,0.647420,0.647420,1.000000,1.000000,2.673900,0.647420,0.643320,259240290,1,2022-02-09 22:16:25.000,2022-02-09 20:51:49.000,51616969
2022-05-16 00:00:00.000,202000007287,"004685",2.7895,2.7895,0.889725,0.889725,1.000000,1.000000,2.789500,0.889725,0.885625,265774196,1,2022-05-16 22:20:28.000,2022-05-16 20:49:46.000,53128423
2022-07-11 00:00:00.000,202000007287,"004685",3.1520,3.1520,-0.006345,-0.006345,1.000000,1.000000,3.152000,-0.006345,-0.010445,268026904,1,2022-07-11 22:20:25.000,2022-07-11 20:48:48.000,53965556
2022-09-23 00:00:00.000,202000007287,"004685",3.2799,3.2799,-1.424578,-1.424578,1.000000,1.000000,3.279900,-1.424578,-1.428678,270249419,1,2022-09-23 23:18:44.000,2022-09-23 21:50:18.000,55149267
2023-06-20 00:00:00.000,202000007287,"004685",3.7575,3.7575,-0.951603,-0.951603,1.000000,1.000000,3.757500,-0.951603,-0.955703,283377823,1,2023-06-20 23:30:43.000,2023-06-20 21:46:40.000,60031293
2023-08-01 00:00:00.000,202000007287,"004685",4.1404,4.1404,-0.050694,-0.050694,1.000000,1.000000,4.140400,-0.050694,-0.054794,284103265,1,2023-08-01 23:24:47.000,2023-08-01 21:47:12.000,61121932
2017-12-13 00:00:00.000,202000007287,"004685",1.0187,1.0187,0.000000,0.000000,1.000000,1.000000,1.018700,0.000000,-0.004100,35342726,1,2017-12-14 06:23:07.000,2017-12-13 20:51:47.000,15473176
2018-03-05 00:00:00.000,202000007287,"004685",1.0298,1.0298,-0.029123,-0.029123,1.000000,1.000000,1.029800,-0.029123,-0.033223,42486271,1,2018-03-06 07:23:43.000,2018-03-05 21:51:26.000,17034780
